source_code,source_concept_id,source_vocabulary_id,source_code_type,source_code_description,target_concept_name,target_concept_code,target_concept_id,target_vocabulary_id,target_domain,target_concept_class_id,updated_date,valid_end_date
pT3C,0,None,cancer,TNM-kood,AJCC/UICC pathological T3c Category,p-AJCC/UICC-T3c,1635027,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
pT3D,0,None,cancer,TNM-kood,AJCC/UICC pathological T3d Category,p-AJCC/UICC-T3d,1635377,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
pT3E,0,None,cancer,TNM-kood,AJCC/UICC pathological T3e Category,p-AJCC/UICC-T3e,1634025,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
pT4,0,None,cancer,TNM-kood,AJCC/UICC pathological T4 Category,p-AJCC/UICC-T4,1633943,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
pT4A,0,None,cancer,TNM-kood,AJCC/UICC pathological T4a Category,p-AJCC/UICC-T4a,1633300,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
pT4B,0,None,cancer,TNM-kood,AJCC/UICC pathological T4b Category,p-AJCC/UICC-T4b,1634957,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
pT4C,0,None,cancer,TNM-kood,AJCC/UICC pathological T4c Category,p-AJCC/UICC-T4c,1635446,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
pT4D,0,None,cancer,TNM-kood,AJCC/UICC pathological T4d Category,p-AJCC/UICC-T4d,1635003,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
pT4E,0,None,cancer,TNM-kood,AJCC/UICC pathological T4e Category,p-AJCC/UICC-T4e,1635058,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
pTA,0,None,cancer,TNM-kood,AJCC/UICC pathological Ta Category,p-AJCC/UICC-Ta,1635888,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
pTIS,0,None,cancer,TNM-kood,AJCC/UICC pathological Tis Category,p-AJCC/UICC-Tis,1634581,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
pTIS(DCIS),0,None,cancer,TNM-kood,AJCC/UICC pathological Tis(DCIS) Category,p-AJCC/UICC-Tis(DCIS),1634623,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
pTIS(LAMN),0,None,cancer,TNM-kood,AJCC/UICC pathological Tis(LAMN) Category,p-AJCC/UICC-Tis(LAMN),1633598,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
pTIS(PAGET),0,None,cancer,TNM-kood,AJCC/UICC pathological Tis(Paget) Category,p-AJCC/UICC-Tis(Paget),1635005,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
pTX,0,None,cancer,TNM-kood,AJCC/UICC pathological TX Category,p-AJCC/UICC-TX,1633925,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
R0,0,None,cancer,R-kood,R0: No residual tumor,R0,1634643,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
R1,0,None,cancer,R-kood,R1: Microscopic residual tumor,R1,1633801,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
R2,0,None,cancer,R-kood,R2: Macroscopic residual tumor,R2,1634484,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T0,0,None,cancer,TNM-kood,AJCC/UICC T0 Category,AJCC/UICC-T0,1634213,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T1,0,None,cancer,TNM-kood,AJCC/UICC T1 Category,AJCC/UICC-T1,1635564,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T1A,0,None,cancer,TNM-kood,AJCC/UICC T1a Category,AJCC/UICC-T1a,1633880,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T1A1,0,None,cancer,TNM-kood,AJCC/UICC T1a1 Category,AJCC/UICC-T1a1,1634674,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T1A2,0,None,cancer,TNM-kood,AJCC/UICC T1a2 Category,AJCC/UICC-T1a2,1635553,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T1B,0,None,cancer,TNM-kood,AJCC/UICC T1b Category,AJCC/UICC-T1b,1633921,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T1B1,0,None,cancer,TNM-kood,AJCC/UICC T1b1 Category,AJCC/UICC-T1b1,1633396,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T1B2,0,None,cancer,TNM-kood,AJCC/UICC T1b2 Category,AJCC/UICC-T1b2,1635666,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T1B3,0,None,cancer,TNM-kood,AJCC/UICC T1b3 Category,AJCC/UICC-T1b3,1633760,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T1C,0,None,cancer,TNM-kood,AJCC/UICC T1c Category,AJCC/UICC-T1c,1633529,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T1C1,0,None,cancer,TNM-kood,AJCC/UICC T1c1 Category,AJCC/UICC-T1c1,1635069,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T1C2,0,None,cancer,TNM-kood,AJCC/UICC T1c2 Category,AJCC/UICC-T1c2,1635668,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T1C3,0,None,cancer,TNM-kood,AJCC/UICC T1c3 Category,AJCC/UICC-T1c3,1634701,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T1D,0,None,cancer,TNM-kood,AJCC/UICC T1d Category,AJCC/UICC-T1d,1634100,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T1MI,0,None,cancer,TNM-kood,AJCC/UICC T1mi Category,AJCC/UICC-T1mi,1635083,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T2,0,None,cancer,TNM-kood,AJCC/UICC T2 Category,AJCC/UICC-T2,1635562,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T2A,0,None,cancer,TNM-kood,AJCC/UICC T2a Category,AJCC/UICC-T2a,1635327,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T2A1,0,None,cancer,TNM-kood,AJCC/UICC T2a1 Category,AJCC/UICC-T2a1,1633714,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T2A2,0,None,cancer,TNM-kood,AJCC/UICC T2a2 Category,AJCC/UICC-T2a2,1635685,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T2B,0,None,cancer,TNM-kood,AJCC/UICC T2b Category,AJCC/UICC-T2b,1633593,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T2C,0,None,cancer,TNM-kood,AJCC/UICC T2c Category,AJCC/UICC-T2c,1635270,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T2D,0,None,cancer,TNM-kood,AJCC/UICC T2d Category,AJCC/UICC-T2d,1633678,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T3,0,None,cancer,TNM-kood,AJCC/UICC T3 Category,AJCC/UICC-T3,1634376,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T3A,0,None,cancer,TNM-kood,AJCC/UICC T3a Category,AJCC/UICC-T3a,1633771,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T3B,0,None,cancer,TNM-kood,AJCC/UICC T3b Category,AJCC/UICC-T3b,1634980,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T3C,0,None,cancer,TNM-kood,AJCC/UICC T3c Category,AJCC/UICC-T3c,1633360,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T3D,0,None,cancer,TNM-kood,AJCC/UICC T3d Category,AJCC/UICC-T3d,1635625,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T3E,0,None,cancer,TNM-kood,AJCC/UICC T3e Category,AJCC/UICC-T3e,1634730,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T4,0,None,cancer,TNM-kood,AJCC/UICC T4 Category,AJCC/UICC-T4,1634654,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T4A,0,None,cancer,TNM-kood,AJCC/UICC T4a Category,AJCC/UICC-T4a,1635222,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T4B,0,None,cancer,TNM-kood,AJCC/UICC T4b Category,AJCC/UICC-T4b,1634436,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T4C,0,None,cancer,TNM-kood,AJCC/UICC T4c Category,AJCC/UICC-T4c,1635526,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T4D,0,None,cancer,TNM-kood,AJCC/UICC T4d Category,AJCC/UICC-T4d,1633909,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
T4E,0,None,cancer,TNM-kood,AJCC/UICC T4e Category,AJCC/UICC-T4e,1634193,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
TA,0,None,cancer,TNM-kood,AJCC/UICC Ta Category,AJCC/UICC-Ta,1635114,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
TIS,0,None,cancer,TNM-kood,AJCC/UICC Tis Category,AJCC/UICC-Tis,1634530,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
TIS(DCIS),0,None,cancer,TNM-kood,AJCC/UICC Tis(DCIS) Category,AJCC/UICC-Tis(DCIS),1635835,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
TIS(LAMN),0,None,cancer,TNM-kood,AJCC/UICC Tis(LAMN) Category,AJCC/UICC-Tis(LAMN),1633975,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
TIS(PAGET),0,None,cancer,TNM-kood,AJCC/UICC Tis(Paget) Category,AJCC/UICC-Tis(Paget),1635571,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
TX,0,None,cancer,TNM-kood,AJCC/UICC TX Category,AJCC/UICC-TX,1635682,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
yc0,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinica Stage 0,yc-AJCC/UICC-Stage-0,1634785,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
yc0A,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinica Stage 0a,yc-AJCC/UICC-Stage-0A,1634336,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
yc0IS,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinica Stage 0is,yc-AJCC/UICC-Stage-0IS,1633330,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycI,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinica Stage 1,yc-AJCC/UICC-Stage-1,1634467,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIA,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinica Stage 1A,yc-AJCC/UICC-Stage-1A,1633511,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIA1,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 1A1,yc-AJCC/UICC-Stage-1A1,1635431,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIA2,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 1A2,yc-AJCC/UICC-Stage-1A2,1635654,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIA3,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 1A3,yc-AJCC/UICC-Stage-1A3,1635489,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIB,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 1B,yc-AJCC/UICC-Stage-1B,1633576,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIB1,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 1B1,yc-AJCC/UICC-Stage-1B1,1635106,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIB2,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 1B2,yc-AJCC/UICC-Stage-1B2,1635695,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIC,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 1C,yc-AJCC/UICC-Stage-1C,1633727,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIE,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 1E,yc-AJCC/UICC-Stage-1E,1633998,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycII,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 2,yc-AJCC/UICC-Stage-2,1633756,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIIA,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 2A,yc-AJCC/UICC-Stage-2A,1635173,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIIA1,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 2A1,yc-AJCC/UICC-Stage-2A1,1634485,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIIA2,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 2A2,yc-AJCC/UICC-Stage-2A2,1635692,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIIB,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 2B,yc-AJCC/UICC-Stage-2B,1633286,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIIC,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 2C,yc-AJCC/UICC-Stage-2C,1633320,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIIE,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 2E,yc-AJCC/UICC-Stage-2E,1635576,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIII,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 3,yc-AJCC/UICC-Stage-3,1634850,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIIIA,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 3A,yc-AJCC/UICC-Stage-3A,1633865,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIIIA1,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 3A1,yc-AJCC/UICC-Stage-3A1,1633821,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIIIA2,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 3A2,yc-AJCC/UICC-Stage-3A2,1635030,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIIIB,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 3B,yc-AJCC/UICC-Stage-3B,1634214,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIIIC,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 3C,yc-AJCC/UICC-Stage-3C,1635455,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIIIC1,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 3C1,yc-AJCC/UICC-Stage-3C1,1634441,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIIIC2,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 3C2,yc-AJCC/UICC-Stage-3C2,1635782,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIIID,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 3D,yc-AJCC/UICC-Stage-3D,1635286,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIS,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 1s,yc-AJCC/UICC-Stage-1S,1634952,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIV,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 4,yc-AJCC/UICC-Stage-4,1633600,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIVA,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 4A,yc-AJCC/UICC-Stage-4A,1634733,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIVA1,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 4A1,yc-AJCC/UICC-Stage-4A1,1635574,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIVA2,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 4A2,yc-AJCC/UICC-Stage-4A2,1635500,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIVB,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 4B,yc-AJCC/UICC-Stage-4B,1634367,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycIVC,0,None,cancer,Vähi staadium,AJCC/UICC post therapy clinical Stage 4C,yc-AJCC/UICC-Stage-4C,1635146,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycM0,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica M0 Category,yc-AJCC/UICC-M0,1634802,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycM0(I+),0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical M0(i+) Category,yc-AJCC/UICC-M0(i+),1634481,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycM1,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica M1 Category,yc-AJCC/UICC-M1,1633413,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycM1A,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica M1a Category,yc-AJCC/UICC-M1a,1634836,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycM1B,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica M1b Category,yc-AJCC/UICC-M1b,1635850,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycM1C,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica M1c Category,yc-AJCC/UICC-M1c,1633352,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycM1D,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical M1d Category,yc-AJCC/UICC-M1d,1634293,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycMX,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica MX Category,yc-AJCC/UICC-MX,1633450,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN0,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica N0 Category,yc-AJCC/UICC-N0,1633686,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN0A,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical N0a Category,yc-AJCC/UICC-N0a,1634516,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN0B,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical N0b Category,yc-AJCC/UICC-N0b,1634700,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN0(I+),0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical N0(i+) Category,yc-AJCC/UICC-N0(i+),1634372,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN0(MOL+),0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical N0(mol+) Category,yc-AJCC/UICC-N0(mol+),1634527,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN1,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica N1 Category,yc-AJCC/UICC-N1,1634321,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN1A,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica N1a Category,yc-AJCC/UICC-N1a,1634345,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN1A(SN),0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical N1a(sn) Category,yc-AJCC/UICC-N1a(sn),1633881,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN1B,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica N1b Category,yc-AJCC/UICC-N1b,1634554,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN1B1,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica N1b1 Category,yc-AJCC/UICC-N1b1,1635834,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN1B2,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica N1b2 Category,yc-AJCC/UICC-N1b2,1635875,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN1B3,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica N1b3 Category,yc-AJCC/UICC-N1b3,1634456,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN1B4,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica N1b4 Category,yc-AJCC/UICC-N1b4,1635213,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN1C,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica N1c Category,yc-AJCC/UICC-N1c,1634382,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN1MI,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica N1mi Category,yc-AJCC/UICC-N1mi,1635360,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN2,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica N2 Category,yc-AJCC/UICC-N2,1633564,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN2A,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica N2a Category,yc-AJCC/UICC-N2a,1634391,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN2B,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica N2b Category,yc-AJCC/UICC-N2b,1634223,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN2C,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica N2c Category,yc-AJCC/UICC-N2c,1633459,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN2MI,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical N2mi Category,yc-AJCC/UICC-N2mi,1633912,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN3,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica N3 Category,yc-AJCC/UICC-N3,1634102,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN3A,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica N3a Category,yc-AJCC/UICC-N3a,1633456,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN3B,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica N3b Category,yc-AJCC/UICC-N3b,1635630,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN3C,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica N3c Category,yc-AJCC/UICC-N3c,1635736,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycN4,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica N4 Category,yc-AJCC/UICC-N4,1633293,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycNx,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinica NX Category,yc-AJCC/UICC-NX,1634356,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT0,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T0 Category,yc-AJCC/UICC-T0,1635321,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT1,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T1 Category,yc-AJCC/UICC-T1,1633377,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT1A,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T1a Category,yc-AJCC/UICC-T1a,1635371,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT1A1,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T1a1 Category,yc-AJCC/UICC-T1a1,1635698,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT1A2,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T1a2 Category,yc-AJCC/UICC-T1a2,1635481,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT1B,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T1b Category,yc-AJCC/UICC-T1b,1634217,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT1B1,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T1b1 Category,yc-AJCC/UICC-T1b1,1634011,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT1B2,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T1b2 Category,yc-AJCC/UICC-T1b2,1634880,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT1B3,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T1b3 Category,yc-AJCC/UICC-T1b3,1634763,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT1C,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T1c Category,yc-AJCC/UICC-T1c,1634758,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT1C1,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T1c1 Category,yc-AJCC/UICC-T1c1,1633845,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT1C2,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T1c2 Category,yc-AJCC/UICC-T1c2,1633803,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT1C3,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T1c3 Category,yc-AJCC/UICC-T1c3,1634153,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT1D,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T1d Category,yc-AJCC/UICC-T1d,1633703,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT1MI,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T1mi Category,yc-AJCC/UICC-T1mi,1634018,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT2,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T2 Category,yc-AJCC/UICC-T2,1634819,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
