source_code,source_concept_id,source_vocabulary_id,source_code_type,source_code_description,source_code_category_name,source_code_category_code,target_concept_name,target_concept_code,target_concept_id,target_vocabulary_id,target_domain,target_concept_class_id,updated_date,valid_end_date
000000000000060606,0,None,ehif_service,Jäsemearterite õmblus trauma korral,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000060607,0,None,ehif_service,Portosüsteemne šunteerimine,Operatsioonid,4000,Portosystemic shunt operation,233444007,4049812,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000060608,0,None,ehif_service,Kordusoperatsioon reie-õndla- ja säärearteritel,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000060609,0,None,ehif_service,Perifeersete arterite aneurüsmide likvideerimine,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000060701,0,None,ehif_service,Nimmepiirkonna diskogeensete haiguste operatsioon,Operatsioonid,4000,Operation on intervertebral disc,239540005,4034458,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000060702,0,None,ehif_service,Kraniobasaalse liikvori fistulite operatsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000060703,0,None,ehif_service,"Kordotoomia, müelotoomia, radikulotoomia valukirurgias",Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000060801,0,None,ehif_service,Lõualuu defektide ravi autoplastika abil,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000060802,0,None,ehif_service,Alalõualuu liigese anküloosi kirurgiline ravi,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000060804,0,None,ehif_service,Rekonstruktiivne rino-heiloplastika,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000060805,0,None,ehif_service,Transmandibulaarse implantaadi paigaldamine alalõualuu atroofia korral,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000060806,0,None,ehif_service,Lõualuude resektsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000060901,0,None,ehif_service,Amagneetse silmasisese võõrkeha eemaldamine,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000060902,0,None,ehif_service,Lukseerunud läätse eemaldamine,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000060903,0,None,ehif_service,Võrkkesta irdumise operatsioon plombeerimisega,Operatsioonid,4000,Repair of retina for retinal detachment,8920006,4230961,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000060905,0,None,ehif_service,Katarakti operatsioon IOLita,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000060906,0,None,ehif_service,Vikerkesta kasvaja eemaldamine,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000061001,0,None,ehif_service,Keskkõrva radikaaloperatsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000061002,0,None,ehif_service,Näonärvi dekompressioon nibujätkes,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000061003,0,None,ehif_service,Endolarüngeaalne hordektoomia,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000061004,0,None,ehif_service,Rinoseptoplastika,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000061005,0,None,ehif_service,Kõrvalesta rekonstruktiivne plastika,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000061006,0,None,ehif_service,"Stapedotoonia, stapedoplastika",Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000061101,0,None,ehif_service,Kolpopoees,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000061102,0,None,ehif_service,Radikaalne hüsterektoomia,Operatsioonid,4000,Radical hysterectomy,116142003,4021530,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000061103,0,None,ehif_service,Vaginaalne hüsterektoomia,Operatsioonid,4000,Vaginal hysterectomy,265056007,4138738,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000061104,0,None,ehif_service,Munajuhade mikrokirurgilised taastavad operatsioonid,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000061105,0,None,ehif_service,Emaka laparoskoopiline operatsioon,Operatsioonid,4000,Operation on uterus,79876008,4195757,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000061106,0,None,ehif_service,Laparoskoopiline assisteeritud vaginaalne hüsterektoomia (LAVH),Operatsioonid,4000,Laparoscopic-assisted vaginal hysterectomy,75835007,4294805,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000070106,0,None,ehif_service,Totaalne kolektoomia,Operatsioonid,4000,Total colectomy,26390003,4096461,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000070107,0,None,ehif_service,Rektumi abdominoperineaalne ekstirpatsioon,Operatsioonid,4000,Abdominoperineal resection,265414003,4144721,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000070113,0,None,ehif_service,Radikaalne operatsioon Hirschprungi tõve puhul,Operatsioonid,4000,Soave endorectal pull-through operation for Hirschsprung's disease,275014009,4168529,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000070201,0,None,ehif_service,Suure liigese endoproteesimine,Operatsioonid,4000,Implantation of joint prosthesis,61557004,4189532,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000070202,0,None,ehif_service,Endoproteesi eemaldamine suurel liigesel,Operatsioonid,4000,Removal of joint prosthesis,416969003,4215812,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000070203,0,None,ehif_service,Rindkereseina kirurgiline stabiliseerimine,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070204,0,None,ehif_service,Põletushaava tangentsiaalne või fastsiaalne ekstsisioon koos nahatransplantatsiooniga 4-6%,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070206,0,None,ehif_service,Põletushaava tangentsiaalne või fastsiaalne ekstsisioon 10-14%,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070301,0,None,ehif_service,Enterotsüstoplastika,Operatsioonid,4000,Enterocystoplasty,36432003,4264416,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000070302,0,None,ehif_service,Tsüstektoomia + ureeterosigmostoomia,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070303,0,None,ehif_service,"Uriiniderivatsiooni tüsistuste korrektsioon, kordusplastika",Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070304,0,None,ehif_service,Retroperitoneaalne lümfisõlmestiku eemaldamine munandivähi korral,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070305,0,None,ehif_service,Neerutraumajärgne taastav operatsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070401,0,None,ehif_service,"Torakotoomia koos pleura osalise resektsiooniga, torakoplastika ja õõne või fistuli lihasplastikaga",Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070601,0,None,ehif_service,Femoro-pedaalne või popliteo-pedaalne šunteerimine,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070603,0,None,ehif_service,Aordi ja niudearteri kordusoperatsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070604,0,None,ehif_service,Kõhuaordi aneurüsmi resektsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070605,0,None,ehif_service,Traumajärgne jäseme revaskularisatsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070606,0,None,ehif_service,Aordi bifurkatsiooni šunteerimine,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070607,0,None,ehif_service,Elefantiaasi kirurgiline kõrvaldamine,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070608,0,None,ehif_service,Aortofemoraalne šunteerimine,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070609,0,None,ehif_service,Neeru- või ülemise mesenteriaalarteri plastika,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070701,0,None,ehif_service,Selgroo ja seljaaju kaelaosa vigastuste ja haiguste operatsioon (operatsiooniaegsed lisavahendid arvestatakse eraldi),Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070801,0,None,ehif_service,Mikrogeenia ja progeenia ning lahihambumuse kirurgiline ravi,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070802,0,None,ehif_service,Mikrognaatia ja prognaatia kirurgiline ravi,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070803,0,None,ehif_service,Näo- ja lõualuupiirkonna kaasasündinud ja omandatud defektide ravi müokutaanse vaskulariseeritud transplantaadiga,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070804,0,None,ehif_service,Näonärvi anastomooside moodustamine mikrokirurgilisel teel,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070901,0,None,ehif_service,Keratoproteesimine,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070902,0,None,ehif_service,Katarakti ja glaukoomi operatsioon; Katarakti- ja glaukoomioperatsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070903,0,None,ehif_service,Võrkkesta irdumise operatsioon vitrektoomiaga,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070904,0,None,ehif_service,Katarakti fakoemulsifikatsioon,Operatsioonid,4000,Aspiration of cataract by phacoemulsification,84149000,4223363,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000070905,0,None,ehif_service,Silma eesmise osa rekonstruktsioon läbistava vigastuse puhul,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070906,0,None,ehif_service,Glaukoomi operatsioon (valgekesta plastika),Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070907,0,None,ehif_service,Tagumine vitrektoomia,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070908,0,None,ehif_service,Läbistav keratoplastika,Operatsioonid,4000,Penetrating keratoplasty,42101009,4172642,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000070909,0,None,ehif_service,Katarakti operatsioon IOLiga,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070910,0,None,ehif_service,Vikerkesta ja ripskeha operatsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000070911,0,None,ehif_service,Silma sarvkesta siirdamine,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000071001,0,None,ehif_service,Tümpanoplastika,Operatsioonid,4000,Repair of middle ear,386556002,4302414,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000071002,0,None,ehif_service,Oimuluu resektsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000071003,0,None,ehif_service,Näonärvi plastika kaelapiirkonnas,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000071004,0,None,ehif_service,Rinoseptoortoplastika mobilisatsiooni ja repositsiooniga,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000071005,0,None,ehif_service,Näonärvi kirurgiline dekompressioon trummiõõnes,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000071006,0,None,ehif_service,Tümpanomastoidektoomia,Operatsioonid,4000,Tympanomastoidectomy,31932005,4135474,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000071007,0,None,ehif_service,Kaela radikaalne lümfadenektoomia Crile'i järgi,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000071008,0,None,ehif_service,Kõri resektsioon või eemaldamine,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000071101,0,None,ehif_service,Operatsioon Wertheimi järgi,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000071102,0,None,ehif_service,Infiltreeritud parameetriumiga emaka ekstirpatsioon,Operatsioonid,4000,Hysterectomy,236886002,4127886,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000071103,0,None,ehif_service,Emakakaela ekstirpatsioon,Operatsioonid,4000,Amputation of cervix,387626007,4300370,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000071104,0,None,ehif_service,Vulvektoomia + Ducuinigi operatsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000071105,0,None,ehif_service,Vulva täielik resektsioon koos ureetra resektsiooniga,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000080102,0,None,ehif_service,Pankreatektoomia,Operatsioonid,4000,Pancreatectomy,33149006,4141456,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000080201,0,None,ehif_service,"Lülisamba I ja II astme deformatsioonide (skolioos, küfoos, spondülolistees jt) operatsioon metallist implantaatidega",Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000080202,0,None,ehif_service,Põletushaava tangentsiaalne või fastsiaalne ekstsisioon koos nahatransplantatsiooniga 7-9%,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000080204,0,None,ehif_service,Põletushaava tangentsiaalne või fastsiaalne ekstsisioon 15% ja enam,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000080206,0,None,ehif_service,Tüsiliku puusanapamurru osteosüntees,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000080301,0,None,ehif_service,Autorenotransplantatsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000080302,0,None,ehif_service,Tsüstektoomia + Brickeri põis,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000080303,0,None,ehif_service,Neeru siirdamine,Operatsioonid,4000,Transplant of kidney,70536003,4322471,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000080304,0,None,ehif_service,"Surnud doonori neerude käitlus siirdamiseks, sh neeru eemaldamine",Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000080401,0,None,ehif_service,"Laiendatud lobektoomia, bilobektoomia või pulmonektoomia kopsu pahaloomulise kasvaja korral",Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000080402,0,None,ehif_service,Kopsu segmentresektsioon,Operatsioonid,4000,Excision of segment of lung,173172000,4070880,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000080403,0,None,ehif_service,Torakaaloperatsioon keskseinandi tuumori eemaldamiseks,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000080404,0,None,ehif_service,Videotorakoskoopiline kopsuresektsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000080601,0,None,ehif_service,Traumajärgne kõhuaordi ja tema harude taastamine,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000080602,0,None,ehif_service,Jäseme replantatsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000080603,0,None,ehif_service,Ekstrakraniaalsete ajuarterite šunteerimine torakotoomia kaudu,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000080701,0,None,ehif_service,Lülisamba rinna- ja nimmeosa spondülodees (operatsiooniaegsed lisavahendid arvestatakse eraldi),Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000080801,0,None,ehif_service,Orbitaalhüpertelorismi ravi,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000080901,0,None,ehif_service,Vitreoretinaalne kirurgia,Operatsioonid,4000,Vitreoretinal procedures for retinal detachment,231770000,4338746,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000081001,0,None,ehif_service,Näonärvi plastika nibujätke ja trummiõõne piirkonnas,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000081002,0,None,ehif_service,Keskkõrva reoperatsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000081003,0,None,ehif_service,Närvi-lihase-nahalapi transplantatsioon näopiirkonnas,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000090201,0,None,ehif_service,"Lülisamba III ja IV astme deformatsioonide (skolioos, küfoos, spondülolistees jt) operatsioon metallist implantaatidega",Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000090203,0,None,ehif_service,Põletushaava tangentsiaalne või fastsiaalne ekstsisioon koos nahatransplantatsiooniga 10-14%,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000090301,0,None,ehif_service,Tsüstektoomia koos uriinireservuaari moodustamise või põie asendamise operatsiooniga,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000090401,0,None,ehif_service,Pleuropulmonektoomia,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000090402,0,None,ehif_service,Torakaaloperatsioon keskseinandi pahaloomulise kasvaja eemaldamiseks,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000090403,0,None,ehif_service,Retorakotoomia bronhiköndi transperikardiaalse reamputatsiooni ja torakoplastika või lihasplastikaga,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000090404,0,None,ehif_service,Kopsu operatsioon pahaloomulise kasvaja korral koos rindkereseina ja mitme roide resektsiooni ja plastikaga,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000090602,0,None,ehif_service,Kõhuaordi ruptureerunud aneurüsmi resektsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000090603,0,None,ehif_service,Torakaalaordi või torako-abdominaalse aordi aneurüsmi resektsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000090701,0,None,ehif_service,"Ajusiseste kasvajaliste, põletikuliste jm protsesside operatsioon",Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000090702,0,None,ehif_service,Seljaaju primaarsete kasvajate operatsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000090703,0,None,ehif_service,Aju ja spinaalsete väärarengute operatsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000090704,0,None,ehif_service,Kraniaalnärvide dekompressiooni või õmbluse operatsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000091001,0,None,ehif_service,Näonärvi dekompressioon ja plastika oimuluu labürintaarses piirkonnas,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000091002,0,None,ehif_service,Akustikusneurinoomi translabürintaarne resektsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000091003,0,None,ehif_service,Labürintektoomia,Operatsioonid,4000,Excision of inner ear,112976009,4013060,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000091004,0,None,ehif_service,Petrosektoomia,Operatsioonid,4000,Excision of petrous apex cells,65886001,4277927,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000091005,0,None,ehif_service,Kõrva atreesia rekonstruktsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000091006,0,None,ehif_service,Näonärvi plastika lihasrekonstruktsiooniga,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000A2101,0,None,ehif_service,Neurolüüs ja perifeerseid närve dekomprimeeriv operatsioon,Operatsioonid,4000,Decompression of peripheral nerve,38663004,4304919,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
0000000000000A2102,0,None,ehif_service,Karpaalkanali avamine (karpaalkanali sündroomi raviks),Operatsioonid,4000,Decompression of median nerve,47534009,4166080,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
0000000000000A2103,0,None,ehif_service,Perifeersete tunnelsündroomide dekompressioon (välja arvatud karpaalkanali avamine),Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000B2101,0,None,ehif_service,Kilpnäärme operatsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000B2102,0,None,ehif_service,Kilpnäärme subtotaalne või radikaalne resektsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000B2103,0,None,ehif_service,Kõrvalkilpnäärme operatsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000G2101,0,None,ehif_service,Trahheostoomia,Operatsioonid,4000,Exteriorization of trachea,697984004,44783799,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
0000000000000J2101,0,None,ehif_service,Apendektoomia kesklõikest,Operatsioonid,4000,Appendectomy,80146002,4198190,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
0000000000000J2102,0,None,ehif_service,Laparatoomia,Operatsioonid,4000,Laparotomy,86481000,4314251,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
0000000000000J2103,0,None,ehif_service,Operatsioon seedetrakti või kõhuseinte väärarengute puhul vastsündinul,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000J2104,0,None,ehif_service,Söögitoru operatsioonid (kaelaosa),Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000J2105,0,None,ehif_service,"Seedetrakti stoomi ja/või anastomoosi rajamine või likvideerimine, k.a püloromüotoomia",Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000J2106,0,None,ehif_service,Mao ja/või kaksteistsõrmiku pahaloomulise kasvaja operatsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000J2107,0,None,ehif_service,Mao ja/või kaksteistsõrmiku operatsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000J2108,0,None,ehif_service,Sapipõie operatsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000J2109,0,None,ehif_service,Sapiteede operatsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000J2110,0,None,ehif_service,Hemihepatektoomia,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000J2111,0,None,ehif_service,Maksa atüüpiline resektsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000J2112,0,None,ehif_service,Splenektoomia,Operatsioonid,4000,Splenectomy,234319005,4125482,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
0000000000000J2113,0,None,ehif_service,Pankrease resektsioon ja/või pankreatojejunostoomia,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000J2114,0,None,ehif_service,Pankreatoduodenaalne resektsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000J2115,0,None,ehif_service,"Naba-, kubeme- või reiesonga operatsioon",Operatsioonid,4000,Repair of hernia of anterior abdominal wall,238192002,4031973,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
0000000000000J2116,0,None,ehif_service,Muu kõhuseina songa operatsioon,Operatsioonid,4000,Abdominal wall hernia procedure,238165008,4031962,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
0000000000000J2117,0,None,ehif_service,Soolesulguse operatsioon ilma resektsioonita,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000J2118,0,None,ehif_service,Peensoole resektsioon,Operatsioonid,4000,Small intestine excision,107938000,4030148,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
0000000000000J2119,0,None,ehif_service,Jäme- ja/või pärasoole resektsioon anastomoosiga,Operatsioonid,4000,Enterectomy with anastomosis,359572002,4230238,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
0000000000000J2120,0,None,ehif_service,Jäme- ja/või pärasoole resektsioon ilma anastomoosita,Operatsioonid,4000,Partial excision of large intestine,27010001,4098879,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
0000000000000J2121,0,None,ehif_service,Anuse operatsioon,Operatsioonid,4000,Operation on anus,24265000,4087575,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
0000000000000J2122,0,None,ehif_service,Rektopeksia või anaalsfinktri plastika,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000J2124,0,None,ehif_service,Maksa siirdamine,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000J2125,0,None,ehif_service,Apendektoomia,Operatsioonid,4000,Appendectomy,80146002,4198190,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
0000000000000J2126,0,None,ehif_service,Söögitoru operatsioonid (v.a kaelaosa); Söögitoru operatsioonid (välja arvatud kaelaosa),Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000J2132,0,None,ehif_service,Operatsioon kõhukoopa elundite mitmikvigastuse puhul,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000J2201,0,None,ehif_service,"Mediastinoskoopiline, torakoskoopiline, laparoskoopiline operatsioon söögitorul, v.a kaelaosa",Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000J2202,0,None,ehif_service,Mao ja/või kaksteistsõrmiku laparoskoopiline operatsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000J2203,0,None,ehif_service,Mao ja/või kaksteistsõrmiku pahaloomulise kasvaja laparoskoopiline operatsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000J2204,0,None,ehif_service,Bariaatriline laparoskoopiline maost möödajuhtiv operatsioon või bariaatriline vertikaalne mao resektsioon,Operatsioonid,4000,Bariatric operative procedure,430715008,4326683,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
0000000000000J2205,0,None,ehif_service,Sapipõie laparoskoopiline operatsioon,Operatsioonid,4000,Laparoscopic cholecystectomy,45595009,4163971,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
0000000000000J2206,0,None,ehif_service,Sapiteede laparoskoopiline operatsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000J2207,0,None,ehif_service,Laparoskoopiline hemihepatektoomia,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
0000000000000J2208,0,None,ehif_service,Maksa laparoskoopiline atüüpiline resektsioon,Operatsioonid,4000,,No matching concept,0,None,,,2024-06-04,2099-12-31
