source_code,source_concept_id,source_vocabulary_id,source_code_type,source_code_description,source_code_category_name,source_code_category_code,target_concept_name,target_concept_code,target_concept_id,target_vocabulary_id,target_domain,target_concept_class_id,updated_date,valid_end_date
000000000000000324,2010000336,EHIF service codes,ehif_service,"Kuseteede kivid, kht-ta",Neerude ja kuseteede haigused,11,Urinary stones w esw lithotripsy w/o CC/MCC,692,38001430,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000325,2010000337,EHIF service codes,ehif_service,"Neerude ja kuseteede haiguste tunnused ja sümptomid, vanus >17, kht-ga",Neerude ja kuseteede haigused,11,Kidney & urinary tract signs & symptoms w MCC,695,38001433,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000326,2010000338,EHIF service codes,ehif_service,"Neerude ja kuseteede haiguste tunnused ja sümptomid, vanus >17, kht-ta",Neerude ja kuseteede haigused,11,Kidney & urinary tract signs & symptoms w/o MCC,696,38001434,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000327,2010000339,EHIF service codes,ehif_service,"Neerude ja kuseteede haiguste tunnused ja sümptomid, vanus 0-17",Neerude ja kuseteede haigused,11,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000328,2010000340,EHIF service codes,ehif_service,"Kusiti striktuur, vanus >17, kht-ga",Neerude ja kuseteede haigused,11,Urethral stricture,697,38001435,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000329,2010000341,EHIF service codes,ehif_service,"Kusiti striktuur, vanus >17, kht-ta",Neerude ja kuseteede haigused,11,Urethral stricture,697,38001435,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000330,2010000342,EHIF service codes,ehif_service,"Kusiti striktuur, vanus 0-17",Neerude ja kuseteede haigused,11,Urethral stricture,697,38001435,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000331,2010000343,EHIF service codes,ehif_service,"Neerude ja kuseteede muud haigused, vanus >17, kht-ga",Neerude ja kuseteede haigused,11,Other kidney & urinary tract diagnoses w CC,699,38001437,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000332,2010000344,EHIF service codes,ehif_service,"Neerude ja kuseteede muud haigused, vanus >17, kht-ta",Neerude ja kuseteede haigused,11,Other kidney & urinary tract diagnoses w/o CC/MCC,700,38001438,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000333,2010000345,EHIF service codes,ehif_service,"Neerude ja kuseteede muud haigused, vanus 0-17",Neerude ja kuseteede haigused,11,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000541,2010000539,EHIF service codes,ehif_service,Üldanesteesia uroloogiliste probleemide korral,Neerude ja kuseteede haigused,11,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000191A,2010000616,EHIF service codes,ehif_service,Kõhunäärme siirdamine koos või ilma neerusiirdamiseta,Neerude ja kuseteede haigused,11,Pancreas transplant,010,38000896,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000191O,2010000618,EHIF service codes,ehif_service,"Kõhunäärme siirdamine koos või ilma neerusiirdamiseta, lühike ravi",Neerude ja kuseteede haigused,11,Pancreas transplant,010,38000896,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000287O,2010000848,EHIF service codes,ehif_service,"Muude endokriinsüsteemi elundite operatsioon, lühike ravi",Neerude ja kuseteede haigused,11,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000302O,2010000901,EHIF service codes,ehif_service,"Neeru siirdamine, lühike ravi",Neerude ja kuseteede haigused,11,Kidney transplant,652,38001396,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000305O,2010000934,EHIF service codes,ehif_service,"Neerude, kusejuha operatsioonid ja kusepõie suured operatsioonid mittekasvajaliste haiguste puhul, lühike ravi",Neerude ja kuseteede haigused,11,Kidney & ureter procedures for non-neoplasm w/o CC/MCC,661,38001405,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000307N,2010000957,EHIF service codes,ehif_service,Ureetra tehisliku sulgurlihase protseduur,Neerude ja kuseteede haigused,11,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000309O,2010000979,EHIF service codes,ehif_service,"Kusepõie väikesed operatsioonid, lühike ravi",Neerude ja kuseteede haigused,11,Minor bladder procedures w/o CC/MCC,664,38001408,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000311O,2010001001,EHIF service codes,ehif_service,"Transuretraalsed operatsioonid, lühike ravi",Neerude ja kuseteede haigused,11,Transurethral procedures w/o CC/MCC,670,38001414,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000314O,2010001014,EHIF service codes,ehif_service,"Kusiti opretasioonid, lühike ravi",Neerude ja kuseteede haigused,11,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000315A,2010001016,EHIF service codes,ehif_service,Hemodialüüsi kateetri asetamine neerude ja kuseteede haiguste korral,Neerude ja kuseteede haigused,11,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000315B,2010001017,EHIF service codes,ehif_service,Neerude ja kuseteede muud operatsioonid,Neerude ja kuseteede haigused,11,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000315D,2010001018,EHIF service codes,ehif_service,Ateriovenoosse fistli rajamine või sulgemine neerude ja kuseteede haiguste korral,Neerude ja kuseteede haigused,11,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000315E,2010001019,EHIF service codes,ehif_service,Peritoneaaldialüüsi kateetri asetamine neerude ja kuseteede haiguste korral,Neerude ja kuseteede haigused,11,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000315O,2010001020,EHIF service codes,ehif_service,"Neerude ja kuseteede muud operatsioonid, lühike ravi",Neerude ja kuseteede haigused,11,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000317O,2010001024,EHIF service codes,ehif_service,"Neerude dialüüsravi, lühike ravi",Neerude ja kuseteede haigused,11,Admit for renal dialysis,685,38001423,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000323O,2010001074,EHIF service codes,ehif_service,"Litotripsia,lühike ravi",Neerude ja kuseteede haigused,11,Urinary stones w esw lithotripsy w CC/MCC,691,38001429,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000329N,2010001085,EHIF service codes,ehif_service,Kusiti striktuur,Neerude ja kuseteede haigused,11,Urethral stricture,697,38001435,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000716O,2010002257,EHIF service codes,ehif_service,"Kuseteede endoskoopiline protseduur, lühike ravi",Neerude ja kuseteede haigused,11,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000717O,2010002262,EHIF service codes,ehif_service,"Ülemiste kuseteede endoskoopia, lühike ravi",Neerude ja kuseteede haigused,11,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000718O,2010002263,EHIF service codes,ehif_service,"Alumiste kuseteede endoskoopia, lühike ravi",Neerude ja kuseteede haigused,11,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000811O,2010002731,EHIF service codes,ehif_service,"Kuseteede väheulatuslik protseduur, lühike ravi",Neerude ja kuseteede haigused,11,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000911O,2010002843,EHIF service codes,ehif_service,"Kuseteede haigus, lühike ravi olulise protseduurita",Neerude ja kuseteede haigused,11,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000386,2010000407,EHIF service codes,ehif_service,Vastsündinu sünnikaaluga alla 1000 g,Neonataal DRG-d,15,"Extreme immaturity or respiratory distress syndrome, neonate",790,38001501,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000390,2010000410,EHIF service codes,ehif_service,"Vastsündinu, muude haigusseisunditega",Neonataal DRG-d,15,Neonate w other significant problems,794,38001505,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000391,2010000411,EHIF service codes,ehif_service,Normaalne vastsündinu,Neonataal DRG-d,15,Normal newborn,795,38001506,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000385A,2010001168,EHIF service codes,ehif_service,"Vastsündinu, kes suri 2 päeva jooksul või viidi üle teise osakonda 5 päeva jooksul",Neonataal DRG-d,15,"Neonates, died or transferred to another acute care facility",789,38001500,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000385B,2010001169,EHIF service codes,ehif_service,Järelravi vastsündinuea haiguste või hiljem avaldunud neonataalsete haiguste tõttu,Neonataal DRG-d,15,"Extreme immaturity or respiratory distress syndrome, neonate",790,38001501,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000385C,2010001170,EHIF service codes,ehif_service,<1000 g sünnikaaluga vastsündinute järelravi,Neonataal DRG-d,15,"Extreme immaturity or respiratory distress syndrome, neonate",790,38001501,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000386N,2010001172,EHIF service codes,ehif_service,< 1000 g sünnikaaluga vastsündinu,Neonataal DRG-d,15,"Extreme immaturity or respiratory distress syndrome, neonate",790,38001501,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000387N,2010001174,EHIF service codes,ehif_service,1000-1499g sünnikaaluga vastsündinud,Neonataal DRG-d,15,Prematurity w major problems,791,38001502,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000388A,2010001176,EHIF service codes,ehif_service,"1500-2499 g sünnikaaluga vastsündinu, paljude haigusseisunditega",Neonataal DRG-d,15,Prematurity w major problems,791,38001502,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000388B,2010001177,EHIF service codes,ehif_service,1500-2499 g sünnikaaluga vastsündinu,Neonataal DRG-d,15,Prematurity w/o major problems,792,38001503,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000388C,2010001178,EHIF service codes,ehif_service,"1500-2499 g sünnikaaluga vastsündinu, hingamisraviga, operatsiooniga, elus",Neonataal DRG-d,15,"Extreme immaturity or respiratory distress syndrome, neonate",790,38001501,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000389A,2010001180,EHIF service codes,ehif_service,"Vastsündinu, teostatud operatsioon",Neonataal DRG-d,15,Prematurity w major problems,791,38001502,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000389B,2010001181,EHIF service codes,ehif_service,Vastsündinu mitmete haigusseisunditega,Neonataal DRG-d,15,Neonate w other significant problems,794,38001505,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000389C,2010001182,EHIF service codes,ehif_service,"Vastsündinu paljude haigusseisunditega, hingamisraviga, elus vähemalt ühe ööpäeva",Neonataal DRG-d,15,"Extreme immaturity or respiratory distress syndrome, neonate",790,38001501,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000815O,2010002735,EHIF service codes,ehif_service,"Vastsündinu väheulatuslik protseduur, lühike ravi",Neonataal DRG-d,15,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000915O,2010002882,EHIF service codes,ehif_service,"Vastsündinueaga seotud seisund, lühike ravi olulise protseduurita",Neonataal DRG-d,15,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000004,2010000004,EHIF service codes,ehif_service,Lülisamba ja seljaaju operatsioonid,Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000005,2010000005,EHIF service codes,ehif_service,Koljuvälised veresoonte operatsioonid,Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000006,2010000006,EHIF service codes,ehif_service,Karpaalkanali avamine,Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000007,2010000007,EHIF service codes,ehif_service,Perifeersete või kraniaalnärvide või muu närvisüsteemi operatsioon kaasuvate haigustega (edaspidi kht-ga),Närvihaigused,01,Periph/cranial nerve & other nerv syst proc w CC or periph neurostim,041,38000923,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000008,2010000008,EHIF service codes,ehif_service,Perifeersete või kraniaalnärvide operatsioon kaasuvate haigusteta (edaspidi kht-ta),Närvihaigused,01,Periph/cranial nerve & other nerv syst proc w/o CC/MCC,042,38000924,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000009,2010000009,EHIF service codes,ehif_service,Lülisamba ja seljaaju haigused ning vigastused,Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000010,2010000010,EHIF service codes,ehif_service,"Närvisüsteemi kasvajad, kht-ga",Närvihaigused,01,Nervous system neoplasms w MCC,054,38000927,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000011,2010000011,EHIF service codes,ehif_service,"Närvisüsteemi kasvajad, kht-ta",Närvihaigused,01,Nervous system neoplasms w/o MCC,055,38000928,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000012,2010000012,EHIF service codes,ehif_service,Närvisüsteemi degeneratiivsed haigused,Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000013,2010000013,EHIF service codes,ehif_service,Polüskleroos ja tserebellaarne ataksia,Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000015,2010000015,EHIF service codes,ehif_service,Transitoorse isheemia atakk ja ajuväliste veresoonte sulgused,Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000016,2010000016,EHIF service codes,ehif_service,"Peaajuveresoonte mittespetsiifilised haigused, kht-ga",Närvihaigused,01,Nonspecific cerebrovascular disorders w CC,071,38000944,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000017,2010000017,EHIF service codes,ehif_service,"Peaajuveresoonte mittespetsiifilised haigused, kht-ta",Närvihaigused,01,Nonspecific cerebrovascular disorders w/o CC/MCC,072,38000945,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000018,2010000018,EHIF service codes,ehif_service,"Kraniaal- ja perifeersete närvide haigused, kht-ga",Närvihaigused,01,Cranial & peripheral nerve disorders w MCC,073,38000946,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000019,2010000019,EHIF service codes,ehif_service,"Kraniaal- ja perifeersete närvide haigused, kht-ta",Närvihaigused,01,Cranial & peripheral nerve disorders w/o MCC,074,38000947,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000001A,2010000020,EHIF service codes,ehif_service,Kesknärvisüsteemi kasvaja intrakraniaalne operatsioon,Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000001B,2010000021,EHIF service codes,ehif_service,Muu intrakraniaalne veresoone operatsioon,Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000001C,2010000022,EHIF service codes,ehif_service,"Intrakraniaalse aneurüsmi, veresoone anomaalia või hemangioomi operatsioon",Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000001D,2010000023,EHIF service codes,ehif_service,Intrakraniaalne tserebrospinaalse šundi operatsioon,Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000001E,2010000024,EHIF service codes,ehif_service,"Muu kraniotoomia, v.a trauma korral",Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000020,2010000025,EHIF service codes,ehif_service,"Närvisüsteemi infektsioon, v.a viirusmeningiit",Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000021,2010000026,EHIF service codes,ehif_service,Viirusmeningiit,Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000022,2010000027,EHIF service codes,ehif_service,Hüpertensiivne entsefalopaatia,Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000023,2010000028,EHIF service codes,ehif_service,Mittetraumaatiline stuupor ja kooma,Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000024,2010000029,EHIF service codes,ehif_service,"Krambihood ja peavalu, vanus >17, kht-ga",Närvihaigused,01,Seizures w MCC,100,38000973,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000025,2010000030,EHIF service codes,ehif_service,"Krambihood ja peavalu, vanus >17, kht-ta",Närvihaigused,01,Seizures w/o MCC,101,38000974,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000026,2010000031,EHIF service codes,ehif_service,"Krambihood ja peavalu, vanus 0-17",Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000027,2010000032,EHIF service codes,ehif_service,Raske traumaatiline ajukahjustus,Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000028,2010000033,EHIF service codes,ehif_service,"Traumaatiline ajukahjustus, vanus >17, kht-ga",Närvihaigused,01,"Traumatic stupor & coma, coma <1 hr w CC",086,38000959,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000029,2010000034,EHIF service codes,ehif_service,"Traumaatiline ajukahjustus, vanus >17, kht-ta",Närvihaigused,01,"Traumatic stupor & coma, coma <1 hr w/o CC/MCC",087,38000960,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000002A,2010000035,EHIF service codes,ehif_service,Kraniotoomia trauma korral,Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000002B,2010000036,EHIF service codes,ehif_service,Kroonilise subduraalse hematoomi operatsioon,Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000030,2010000037,EHIF service codes,ehif_service,"Traumaatiline ajukahjustus, vanus 0-17",Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000031,2010000038,EHIF service codes,ehif_service,"Põrutus, vanus >17, kht-ga",Närvihaigused,01,Concussion w CC,089,38000962,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000032,2010000039,EHIF service codes,ehif_service,"Põrutus, vanus >17, kht-ta",Närvihaigused,01,Concussion w/o CC/MCC,090,38000963,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000033,2010000040,EHIF service codes,ehif_service,"Põrutus, vanus 0-17",Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000034,2010000041,EHIF service codes,ehif_service,"Närvisüsteemi muud haigused, kht-ga",Närvihaigused,01,Other disorders of nervous system w CC,092,38000965,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000035,2010000042,EHIF service codes,ehif_service,"Närvisüsteemi muud haigused, kht-ta",Närvihaigused,01,Other disorders of nervous system w/o CC/MCC,093,38000966,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000003N,2010000047,EHIF service codes,ehif_service,Stereotaktiline intrakraniaalne radioteraapia,Närvihaigused,01,Radiotherapy,849,38001548,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000003O,2010000048,EHIF service codes,ehif_service,"Stereotaktiline intrakraniaalne radioteraapia, lühike ravi",Närvihaigused,01,Radiotherapy,849,38001548,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000003P,2010000049,EHIF service codes,ehif_service,Intrakraniaalne stereotaktiline radioteraapia,Närvihaigused,01,Radiotherapy,849,38001548,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000004O,2010000060,EHIF service codes,ehif_service,"Lülisamba ja seljaaju operatsioonid, lühike ravi",Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000005O,2010000071,EHIF service codes,ehif_service,"Koljuvälised veresoonte operatsioonid, lühike ravi",Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000006O,2010000082,EHIF service codes,ehif_service,"Karpaalkanali avamine, lühike ravi",Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000008O,2010000102,EHIF service codes,ehif_service,"Perifeersete või kraniaalnärvide operatsioon, lühike ravi",Närvihaigused,01,Periph/cranial nerve & other nerv syst proc w/o CC/MCC,042,38000924,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000014A,2010000160,EHIF service codes,ehif_service,"Spetsiifilised peaajuveresoonte haigused, v.a transitoorse isheemia atakk, trombolüüsita, kht-ga",Närvihaigused,01,Intracranial hemorrhage or cerebral infarction w CC,065,38000938,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000014B,2010000161,EHIF service codes,ehif_service,"Spetsiifilised peaajuveresoonte haigused, v.a transitoorse isheemia atakk, kht-ta",Närvihaigused,01,Intracranial hemorrhage or cerebral infarction w/o CC/MCC,066,38000939,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000014C,2010000162,EHIF service codes,ehif_service,"Spetsiifilised peaajuveresoonte haigused, v.a transitoorse isheemia atakk, trombolüüsiga, kht-ta",Närvihaigused,01,Intracranial hemorrhage or cerebral infarction w/o CC/MCC,066,38000939,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000014D,2010000163,EHIF service codes,ehif_service,"Spetsiifilised peaajuveresoonte haigused, v.a transitoorse isheemia atakk, trombolüüsiga, kht-ga",Närvihaigused,01,Intracranial hemorrhage or cerebral infarction w CC,065,38000938,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000531,2010000532,EHIF service codes,ehif_service,Üldanesteesia neuroloogiliste probleemide korral,Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000570,2010000547,EHIF service codes,ehif_service,Kesknärvisüsteemi stimuleeriva seadme paigaldamine või asendamine,Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000570O,2010001671,EHIF service codes,ehif_service,"Kesknärvisüsteemi stimuleeriva seadme paigaldamine või asendamine, lühike ravi; Kesknärvisüsteemi stimuleeriva seadme paigladamine või asendamine, lühike ravi",Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000570X,2010001672,EHIF service codes,ehif_service,Kesknärvisüsteemi stimuleeriva seadme paigaldamine või asendamine; Kesknärvisüsteemi stimuleeriva seadme paigladamine või asendamine,Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000571X,2010001673,EHIF service codes,ehif_service,Intrakraniaalse või vagaalnärvi stimulaatori paigaldamine,Närvihaigused,01,Implantation of neurostimulator into nerve,897712004,619762,SNOMED,Procedure,Procedure,2025-12-03,2099-12-31
00000000000000801O,2010002702,EHIF service codes,ehif_service,"Närvisüsteemi väheulatuslik protseduur, lühike ravi",Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000901O,2010002764,EHIF service codes,ehif_service,"Närvisüsteemi haigus, lühike ravi olulise protseduurita",Närvihaigused,01,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000483,2010000509,EHIF service codes,ehif_service,"Trahheostoomia, v.a näo-, suu- ja kaelapiirkonna haiguse puhul",PreMDC DRG-d; Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,00; 23,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000424,2010000451,EHIF service codes,ehif_service,Psüühilise haiguse põhidiagnoosi korral tehtud operatsioonid,Psüühilised haigused,19,O.R. procedure w principal diagnoses of mental illness,876,38001566,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000425,2010000452,EHIF service codes,ehif_service,Ägedad kohanemisreaktsioonid ja muud psühhosotsiaalsed düsfunktsioonid,Psüühilised haigused,19,Acute adjustment reaction & psychosocial dysfunction,880,38001567,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000426,2010000453,EHIF service codes,ehif_service,Depressiivsed neuroosid,Psüühilised haigused,19,Depressive neuroses,881,38001568,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000427,2010000454,EHIF service codes,ehif_service,"Neuroosid, v.a depressiivsed",Psüühilised haigused,19,Neuroses except depressive,882,38001569,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000428,2010000455,EHIF service codes,ehif_service,Isiksuse ja impulsikontrolli häired,Psüühilised haigused,19,Disorders of personality & impulse control,883,38001570,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000429,2010000456,EHIF service codes,ehif_service,Orgaanilised psüühikahäired ja vaimne alaareng,Psüühilised haigused,19,Organic disturbances & mental retardation,884,38001571,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000430,2010000459,EHIF service codes,ehif_service,Psühhoosid,Psüühilised haigused,19,Psychoses,885,38001572,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000431,2010000460,EHIF service codes,ehif_service,Lapseea psüühikahäired,Psüühilised haigused,19,Behavioral & developmental disorders,886,38001573,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000432,2010000461,EHIF service codes,ehif_service,Muud psüühikahäired,Psüühilised haigused,19,Other mental disorder diagnoses,887,38001574,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000424N,2010001304,EHIF service codes,ehif_service,Psüühilise haiguse põhidiagnoosi korral tehtud operatsioon,Psüühilised haigused,19,O.R. procedure w principal diagnoses of mental illness,876,38001566,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000424O,2010001305,EHIF service codes,ehif_service,"Psüühilise haiguse põhidiagnoosi korral tehtud operatsioon, lühike ravi",Psüühilised haigused,19,O.R. procedure w principal diagnoses of mental illness,876,38001566,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000426A,2010001307,EHIF service codes,ehif_service,"Bipolaarsed häired, vanus <60",Psüühilised haigused,19,Depressive neuroses,881,38001568,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000426B,2010001308,EHIF service codes,ehif_service,"Bipolaarsed häired, vanus >59",Psüühilised haigused,19,Depressive neuroses,881,38001568,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000426C,2010001309,EHIF service codes,ehif_service,"Muud meeleoluhäired, vanus <60",Psüühilised haigused,19,Depressive neuroses,881,38001568,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000426D,2010001310,EHIF service codes,ehif_service,"Muud meeleoluhäired, vanus >59",Psüühilised haigused,19,Depressive neuroses,881,38001568,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000427A,2010001311,EHIF service codes,ehif_service,Ärevushäired,Psüühilised haigused,19,Neuroses except depressive,882,38001569,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000427B,2010001312,EHIF service codes,ehif_service,Püsivad isiksusemuutused,Psüühilised haigused,19,Neuroses except depressive,882,38001569,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000427C,2010001313,EHIF service codes,ehif_service,Äge stressreaktsiooon,Psüühilised haigused,19,Neuroses except depressive,882,38001569,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000427D,2010001314,EHIF service codes,ehif_service,Muud neuroosid,Psüühilised haigused,19,Neuroses except depressive,882,38001569,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000428N,2010001315,EHIF service codes,ehif_service,Isiksuse häired,Psüühilised haigused,19,Disorders of personality & impulse control,883,38001570,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000429A,2010001316,EHIF service codes,ehif_service,"Orgaanilised psüühikahäired, kht-ga",Psüühilised haigused,19,Organic disturbances & mental retardation,884,38001571,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000429B,2010001317,EHIF service codes,ehif_service,"Orgaanilised psüühikahäired, kht-ta",Psüühilised haigused,19,Organic disturbances & mental retardation,884,38001571,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
