source_code,source_concept_id,source_vocabulary_id,source_code_type,source_code_description,target_concept_name,target_concept_code,target_concept_id,target_vocabulary_id,target_domain,target_concept_class_id,updated_date,valid_end_date
51974-4,3042095,LOINC,loinc,Happe-aluse tasakaalu uuring arteriaalses nabaväädi veres,Gas panel - Arterial cord blood,51974-4,3042095,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
51988-4,3039962,LOINC,loinc,Ureaplasma urealyticum DNA,Ureaplasma urealyticum DNA [Presence] in Specimen by NAA with probe detection,51988-4,3039962,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
5199-5,3002302,LOINC,loinc,C-hepatiidi viiruse vastased antikehad seerumis/plasmas (kinnitav uuring),Hepatitis C virus Ab [Presence] in Serum by Immunoblot,5199-5,3002302,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
52121-1,3039150,LOINC,loinc,Histoloogiline uuring täpsustamata materjalis,Biopsy [Interpretation] in Specimen Narrative,52121-1,3039150,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
52132-8,3042391,LOINC,loinc,t(9;22) BCR/ABL (p190 ALL) translokatsiooni mRNA suhtarv veres,"t(9;22)(q34.1;q11)(ABL1,BCR) e1a2 fusion transcript/control transcript [# Ratio] in Blood or Tissue by Molecular genetics method",52132-8,3042391,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
5213-4,3020946,LOINC,loinc,Infektsioosse mononukleoosi puhused mittespetsiifilised antikehad seerumis/plasmas,Heterophile Ab [Presence] in Serum by Latex agglutination,5213-4,3020946,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
5221-7,3038100,LOINC,loinc,Inimese immuunpuudulikkuse viiruse 1. tüübi vastased antikehad seerumis/plasmas (immunoblot),HIV 1 Ab [Presence] in Serum or Plasma by Immunoblot,5221-7,3038100,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
524-9,3018088,LOINC,loinc,Vankomütsiin MIK,Vancomycin [Susceptibility] by Minimum inhibitory concentration (MIC),524-9,3018088,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
5255-5,3024072,LOINC,loinc,Mycoplasma pneumoniae vastase IgG hulk seerumis/plasmas,Mycoplasma pneumoniae IgG Ab [Units/volume] in Serum by Immunoassay,5255-5,3024072,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
525-6,3008504,LOINC,loinc,Vankomütsiin Disk,Vancomycin [Susceptibility] by Disk diffusion (KB),525-6,3008504,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
5256-3,3024605,LOINC,loinc,Mycoplasma pneumoniae vastase IgM hulk seerumis/plasmas,Mycoplasma pneumoniae IgM Ab [Units/volume] in Serum by Immunoassay,5256-3,3024605,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
5257-1,3010521,LOINC,loinc,Mycoplasma pneumoniae vastane IgM seerumis/plasmas,Mycoplasma pneumoniae IgM Ab [Presence] in Serum by Immunoassay,5257-1,3010521,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
52749-9,3040180,LOINC,loinc,Inimese immuunpuudulikkuse viiruse 1. tüübi etraviriin-tundlikkus geneetiliste mutatsioonide alusel,Etravirine [Susceptibility] by Genotype method,52749-9,3040180,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
52750-7,3040976,LOINC,loinc,Aktiveeritud proteiini C resistentsus plasmas (tõlgendus),Activated protein C resistance [Presence] in Platelet poor plasma by Coagulation assay,52750-7,3040976,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
5281-1,3005171,LOINC,loinc,Polioviirus 1 vastaste antikehade tiiter seerumis/plasmas,Polio virus 1 neutralizing antibody [Titer] in Serum by Neutralization test,5281-1,3005171,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
5285-2,3001165,LOINC,loinc,Polioviirus 3 vastaste antikehade tiiter seerumis/plasmas,Polio virus 3 neutralizing antibody [Titer] in Serum by Neutralization test,5285-2,3001165,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
52972-7,3040547,LOINC,loinc,"Toiduallergeenide (segu 3: nisu, kaer, mais, tatar, seesamiseeme) vastane IgE seerumis/plasmas",Food Allergen Mix 3 (Oat+Buckwheat+Sesame seed+Wheat+Corn) IgE Ab [Units/volume] in Serum by Multidisk,52972-7,3040547,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
52984-2,3041375,LOINC,loinc,Tsütomegaloviiruse vastase IgG aviidsus seerumis/plasmas,Cytomegalovirus IgG Ab avidity [Ratio] in Serum or Plasma by Immunoassay,52984-2,3041375,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
52986-7,3039361,LOINC,loinc,Punetiseviirusevastase IgG aviidsus seerumis/plasmas,Rubella virus IgG Ab avidity [Ratio] in Serum by Immunoassay,52986-7,3039361,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53013-9,3041384,LOINC,loinc,BPI-vastane IgG seerumis/plasmas,Bactericidal permeability increasing protein Ab [Presence] in Serum,53013-9,3041384,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53015-4,3041395,LOINC,loinc,Nukleosoomivastane IgG seerumis/plasmas,Nucleosome Ab [Presence] in Serum,53015-4,3041395,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53016-2,3039348,LOINC,loinc,Ro52-vastane IgG seerumis/plasmas (immunoblot),Sjogrens syndrome-A extractable nuclear 52kD Ab [Presence] in Serum,53016-2,3039348,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53024-6,3041672,LOINC,loinc,"Saccharomyces cerevisiae vastased IgA, IgG seerumis/plasmas",Baker's yeast Ab [Presence] in Serum,53024-6,3041672,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53065-9,3039629,LOINC,loinc,Butürüülkarnitiin vereplekist,Butyrylcarnitine (C4) [Moles/volume] in DBS,53065-9,3039629,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53113-7,3039635,LOINC,loinc,Spermatogeneesi rakkude suhtarv spermas,Spermatids/Spermatozoa in Semen,53113-7,3039635,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53121-0,3040816,LOINC,loinc,Valk/kogumise kestus (h) uriinis,Protein [Mass/time] in 1 hour Urine,53121-0,3040816,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53147-5,3041710,LOINC,loinc,Folliikuleid stimuleeriv hormoon seerumis/plasmas 120 minutit (pärast mõjutust),Follitropin [Units/volume] in Serum or Plasma --2 hours post XXX challenge,53147-5,3041710,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53157-4,3039624,LOINC,loinc,Tsitrulliini ja fenüülalaniini suhe vereplekist,Citrulline/Phenylalanine [Molar ratio] in DBS,53157-4,3039624,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53160-8,3041525,LOINC,loinc,Propionüülkarnitiin vereplekist,Propionylcarnitine (C3) [Moles/volume] in DBS,53160-8,3041525,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53161-6,3038456,LOINC,loinc,Propionüülkarnitiini ja metioniini suhe vereplekist,Propionylcarnitine (C3)/Methionine [Molar ratio] in DBS,53161-6,3038456,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53163-2,3039143,LOINC,loinc,Propionüülkarnitiini ja atsetüülkarnitiini suhe vereplekist,Propionylcarnitine (C3)/Acetylcarnitine (C2) [Molar ratio] in DBS,53163-2,3039143,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53164-0,3039430,LOINC,loinc,Propionüülkarnitiini ja palmitoüülkarnitiini suhe vereplekist,Propionylcarnitine (C3)/Palmitoylcarnitine (C16) [Molar ratio] in DBS,53164-0,3039430,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53170-7,3039127,LOINC,loinc,Tiglüülkarnitiin vereplekist,Tiglylcarnitine (C5:1) [Moles/volume] in DBS,53170-7,3039127,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53171-5,3039947,LOINC,loinc,Isovalerüülkarnitiini ja vaba karnitiini suhe vereplekist,3-Hydroxyisovalerylcarnitine (C5-OH)/Carnitine.free (C0) [Molar ratio] in DBS,53171-5,3039947,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53174-9,3040838,LOINC,loinc,Oktenoüülkarnitiin vereplekist,Octenoylcarnitine (C8:1) [Moles/volume] in DBS,53174-9,3040838,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53175-6,3041390,LOINC,loinc,Oktanoüülkarnitiin vereplekist,Octanoylcarnitine (C8) [Moles/volume] in DBS,53175-6,3041390,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53177-2,3040539,LOINC,loinc,Oktanoüülkarnitiini ja dekanoüülkarnitiini suhe vereplekist,Octanoylcarnitine (C8)/Decanoylcarnitine (C10) [Molar ratio] in DBS,53177-2,3040539,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53190-5,3041709,LOINC,loinc,Tetradekadienoüülkarnitiin vereplekist,Tetradecadienoylcarnitine (C14:2) [Moles/volume] in DBS,53190-5,3041709,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53191-3,3039881,LOINC,loinc,Tetradetsenoüülkarnitiin vereplekist,Tetradecenoylcarnitine (C14:1) [Moles/volume] in DBS,53191-3,3039881,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53192-1,3041660,LOINC,loinc,Tetradekanoüülkarnitiin vereplekist,Tetradecanoylcarnitine (C14) [Moles/volume] in DBS,53192-1,3041660,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53193-9,3041986,LOINC,loinc,Tetradetsenoüülkarnitiini ja atsetüülkarnitiini suhe vereplekist,Tetradecenoylcarnitine (C14:1)/Acetylcarnitine (C2) [Molar ratio] in DBS,53193-9,3041986,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53198-8,3039916,LOINC,loinc,Palmitoleüülkarnitiin vereplekist,Palmitoleylcarnitine (C16:1) [Moles/volume] in DBS,53198-8,3039916,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53199-6,3040493,LOINC,loinc,Palmitoüülkarnitiin vereplekist,Palmitoylcarnitine (C16) [Moles/volume] in DBS,53199-6,3040493,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53202-8,3041681,LOINC,loinc,Oleoüülkarnitiin vereplekist,Oleoylcarnitine (C18:1) [Moles/volume] in DBS,53202-8,3041681,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53223-4,3040832,LOINC,loinc,Hemoglobiin G veres,Hemoglobin G/Hemoglobin.total in Blood,53223-4,3040832,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53231-7,3041387,LOINC,loinc,Suktsinüülatsetoon vereplekist,Succinylacetone [Moles/volume] in DBS,53231-7,3041387,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53235-8,3040516,LOINC,loinc,Vaba karnitiini ja palmitoüülkarnitiini ning stearoüülkarnitiini suhe vereplekist,Carnitine free (C0)/Palmitoylcarnitine (C16)+Stearoylcarnitine (C18) [Molar ratio] in DBS,53235-8,3040516,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53238-2,3040804,LOINC,loinc,Isovalerüülkarnitiini ja vaba karnitiini suhe vereplekist,Isovalerylcarnitine+Methylbutyrylcarnitine (C5)/Carnitine.free (C0) [Molar ratio] in DBS,53238-2,3040804,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53241-6,3041657,LOINC,loinc,Stearoüülkarnitiin vereplekist,Stearoylcarnitine (C18) [Moles/volume] in DBS,53241-6,3041657,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
5324-9,3026518,LOINC,loinc,Rickettsia typhi vastase IgG tiiter seerumis/plasmas,Rickettsia typhi IgG Ab [Titer] in Serum by Immunofluorescence,5324-9,3026518,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
5325-6,3027602,LOINC,loinc,Rickettsia typhi vastase IgM tiiter seerumis,Rickettsia typhi IgM Ab [Titer] in Serum by Immunofluorescence,5325-6,3027602,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53292-9,3041096,LOINC,loinc,Erütrotsüüdid,Erythrocytes [Presence] in Urine by Automated,53292-9,3041096,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
533-0,3015479,LOINC,loinc,Mükobakterite külv verest,Mycobacterium sp identified in Blood by Organism specific culture,533-0,3015479,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53315-8,3039353,LOINC,loinc,Uriini sademe mikroskoopia (digitaalne),Urinalysis microscopic panel - Urine Qualitative by Automated,53315-8,3039353,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53318-2,3040549,LOINC,loinc,Lameepiteeli rakud (digimikroskoopia),Epithelial cells.squamous [Presence] in Urine by Automated,53318-2,3040549,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53319-0,3041366,LOINC,loinc,Kristallid (digimikroskoopia),Crystals [Presence] in Urine by Automated,53319-0,3041366,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53326-5,3039919,LOINC,loinc,Erikaal,Specific gravity of Urine by Automated test strip,53326-5,3039919,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
5334-8,3011564,LOINC,loinc,Punetiseviirusevastase IgG hulk seerumis/plasmas,Rubella virus IgG Ab [Units/volume] in Serum or Plasma by Immunoassay,5334-8,3011564,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53553-4,3039720,LOINC,loinc,Hinnanguline keskmine glükoos veres,Glucose mean value [Moles/volume] in Blood Estimated from glycated hemoglobin,53553-4,3039720,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53578-1,3039488,LOINC,loinc,Aluselise fosfataasi soole isoensüüm 2 osakaal seerumis,Alkaline phosphatase.intestinal 2/Alkaline phosphatase.total in Serum or Plasma,53578-1,3039488,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53579-9,3039730,LOINC,loinc,Aluselise fosfataasi soole isoenslüüm 3 osakaal seerumis,Alkaline phosphatase.intestinal 3/Alkaline phosphatase.total in Serum or Plasma,53579-9,3039730,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53608-6,3050598,LOINC,loinc,Rickettsia DNA veres,Rickettsia sp DNA [Presence] in Blood by NAA with probe detection,53608-6,3050598,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53645-8,3039475,LOINC,loinc,Polioviiruste külv,Polio virus identified in Stool by Organism specific culture,53645-8,3039475,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
5366-0,3035947,LOINC,loinc,Antistafülolüsiin seerumis/plasmas,Staphylolysin Ab [Units/volume] in Serum,5366-0,3035947,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
5370-2,3021236,LOINC,loinc,Antistreptolüsiin O seerumis/plasmas,Streptolysin O Ab [Units/volume] in Serum or Plasma,5370-2,3021236,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53731-6,3039753,LOINC,loinc,Posakonasool seerumis/plasmas,Posaconazole [Mass/volume] in Serum or Plasma,53731-6,3039753,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53761-3,3038346,LOINC,loinc,JAK2 geeni p.V617F mutatsiooni DNA suhtarv täpsustamata materjalis,JAK2 gene.p.Val617Phe mutant/Normal in Blood or Tissue by Molecular genetics method,53761-3,3038346,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53798-5,3050623,LOINC,loinc,Inimese immuunpuudulikkuse viiruse 1. tüübi resistentsusmutatsioonid pöördtranskriptaasi (RTI) ja proteaasi inhibiitorite (PI) suhtes plasmast,HIV reverse transcriptase+protease gene mutations detected [Identifier],53798-5,3050623,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53799-3,3038350,LOINC,loinc,Verekomponentide andmepõhine sobivuskontroll,Major crossmatch [Interpretation] by Electronic,53799-3,3038350,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53809-0,3040050,LOINC,loinc,Alveolaarse õhu ja arteriaalse vere hapniku osarõhkude vahe (kehatemperatuuri järgi kohandatud),Oxygen.alveolar - arterial [Partial pressure difference] adjusted to patient's actual temperature Respiratory system,53809-0,3040050,LOINC,Measurement,Clinical Observation,2025-12-03,2099-12-31
53812-4,3038339,LOINC,loinc,Mikafungiin MIK,Micafungin [Susceptibility] by Minimum inhibitory concentration (MIC),53812-4,3038339,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53813-2,3042234,LOINC,loinc,Trombotsüütide funktsiooni uuring P2Y12-retseptorite blokaadi hindamiseks,Platelet aggregation ADP induced [Units/volume] in Blood,53813-2,3042234,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53820-7,3039450,LOINC,loinc,Tsefosopraan MIK,Cefozopran [Susceptibility] by Minimum inhibitory concentration (MIC),53820-7,3039450,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53829-8,3038357,LOINC,loinc,Kaseiini vastane IgG seerumis/plasmas,Casein IgG Ab [Mass/volume] in Serum,53829-8,3038357,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53833-0,3051245,LOINC,loinc,Müoglobiin veres (POCT),Myoglobin [Mass/volume] in Blood,53833-0,3051245,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53852-0,3050578,LOINC,loinc,"Stickleri sündroom - COL2A1, COL11A1, COL11A2, COL9A1, COL9A2, COL9A3 geenide mutatsioonid (sekveneerimine)",COL2A1 gene+COL11A1 gene mutations found [Identifier] in Blood or Tissue by Molecular genetics method Nominal,53852-0,3050578,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53853-8,3051217,LOINC,loinc,"Alport sündroom - COL4A3, COL4A4, COL4A5 geenide mutatsioonid (sekveneerimine)",COL4A5 gene targeted mutation analysis in Blood or Tissue by Molecular genetics method,53853-8,3051217,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53858-7,3038633,LOINC,loinc,Langer-Giedion sündroom - TRPS1 (8q23.3)/EXT1 (8q24.1) mikrodeletsioon verest (FISH),EXT1 gene targeted mutation analysis in Blood or Tissue by Molecular genetics method,53858-7,3038633,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
5388-4,3006957,LOINC,loinc,Toxoplasma gondii vastase IgG hulk seerumis/plasmas,Toxoplasma gondii IgG Ab [Units/volume] in Serum or Plasma by Immunoassay,5388-4,3006957,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53892-6,3039185,LOINC,loinc,Ribosomaalse P-proteiini vastane IgG seerumis/plasmas,Ribosomal P IgG Ab [Units/volume] in Serum,53892-6,3039185,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53897-5,3040020,LOINC,loinc,"Pärilik spastiline parapleegia - ATL1, AP4B1, AP4E1, AP4M1, AP4S1, AP5Z1, B4GALNT1, BSCL2, CYP7B1, CYP2U1, DDHD2, ERLIN2, FA2H, GBA2, GJC2, HSPD1, KIAA0196, KIF1A, KIF5A, L1CAM, NIPA1, PLP1, PNPLA6, REEP1, RTN2, SLC16A2, SPAST, SPG7, SPG11, SPG20, SPG21, TECPR2, VPS37A, ZFYVE26 geenide mutatsioonid (sekveneerimine)",SPAST gene + KIAA0196 gene mutations found [Identifier] in Blood or Tissue by Molecular genetics method Nominal,53897-5,3040020,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53899-1,3042528,LOINC,loinc,"Perekondlik aordi aneurüsm ja dissektsioon ja seonduvad sündroomid - ACTA2, COL3A1, COL5A1, FBN1, MYH11, MYLK, SLC2A10, SMAD3, TGFB2, TGFBR1, TGFBR2, TGFBR3 geenide mutatsioonid (sekveneerimine)",TGFBR1 gene+TGFBR2 gene targeted mutation analysis in Blood or Tissue by Molecular genetics method,53899-1,3042528,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53901-5,3042502,LOINC,loinc,Usheri sündroom - USH2A geeni deletsioonid ja duplikatsioonid (MLPA),USH2A gene targeted mutation analysis in Blood or Tissue by Molecular genetics method,53901-5,3042502,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53933-8,3042252,LOINC,loinc,Perikardivedeliku ja seerumi/plasma laktaadi dehüdrogenaasi suhe,Lactate dehydrogenase in pericardial fluid/Lactate dehydrogenase in serum,53933-8,3042252,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53934-6,3038334,LOINC,loinc,Kõhuõõnevedeliku ja seerumi/plasma laktaadi dehüdrogenaasi suhe,Lactate dehydrogenase in peritoneal fluid/Lactate dehydrogenase in serum,53934-6,3038334,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53935-3,3039183,LOINC,loinc,Clostridium tetani toksiini vastase IgG hulk seerumis/plasmas,Clostridium tetani toxoid IgG Ab [Units/volume] in Serum or Plasma by Immunoassay,53935-3,3039183,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53938-7,3038881,LOINC,loinc,HLA-DQB1 alleelid (madallahutusega),HLA-DQB1 [Type],53938-7,3038881,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53946-0,3038617,LOINC,loinc,Escherichia coli toksiin,Escherichia coli shiga-like toxin identified in Specimen,53946-0,3038617,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53961-9,3038911,LOINC,loinc,Alfafetoproteiin seerumis/plasmas,Alpha-1-fetoprotein.tumor marker [Units/volume] in Serum or Plasma,53961-9,3038911,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53966-8,3039174,LOINC,loinc,G1 rakud,Erythrocytes.dysmorphic G1/Erythrocytes in Urine sediment by Light microscopy,53966-8,3039174,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53967-6,3038315,LOINC,loinc,Düsmorfsed erütrotsüüdid,Erythrocytes.dysmorphic/Erythrocytes in Urine sediment by Light microscopy,53967-6,3038315,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53981-7,3042239,LOINC,loinc,Tsentromeer B vastane IgG seerumis/plasmas,Centromere protein B Ab [Presence] in Serum,53981-7,3042239,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
53982-5,3039162,LOINC,loinc,Tsentromeer B vastase IgG hulk seerumis/plasmas,Centromere protein B Ab [Units/volume] in Serum,53982-5,3039162,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
54016-1,3039193,LOINC,loinc,Katepsiin G vastane IgG seerumis/plasmas,Cathepsin G Ab [Presence] in Serum,54016-1,3039193,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
54017-9,3039751,LOINC,loinc,Neutrofiilide elastaasi vastane IgG seerumis/plasmas,Elastase Ab [Presence] in Serum,54017-9,3039751,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
54018-7,3039759,LOINC,loinc,Laktoferriinivastane IgG seerumis/plasmas,Lactoferrin Ab [Presence] in Serum,54018-7,3039759,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
5403-1,3023895,LOINC,loinc,Tuulerõugeviiruse vastase IgG hulk seerumis/plasmas,Varicella zoster virus IgG Ab [Units/volume] in Serum by Immunoassay,5403-1,3023895,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
5404-9,3024489,LOINC,loinc,Tuulerõugeviiruse vastase IgM hulk seerumis/plasmas,Varicella zoster virus IgM Ab [Units/volume] in Serum by Immunoassay,5404-9,3024489,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
54067-4,3051552,LOINC,loinc,Clostridioides difficile toksiin A ja B DNA roojas,Clostridioides difficile toxin genes [Presence] in Stool by NAA with probe detection,54067-4,3051552,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
54092-2,3040297,LOINC,loinc,Tsitrulliini ja arginiini suhe vereplekist,Citrulline/Arginine [Molar ratio] in DBS,54092-2,3040297,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
54172-2,40757303,LOINC,loinc,Imipeneem + EDTA Disk,Imipenem+EDTA [Susceptibility] by Disk diffusion (KB),54172-2,40757303,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
54176-3,40757307,LOINC,loinc,Kaspofungiin MIK,Caspofungin [Susceptibility] by Minimum inhibitory concentration (MIC),54176-3,40757307,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
54185-4,40757316,LOINC,loinc,Kaspofungiin Grad,Caspofungin [Susceptibility] by Gradient strip,54185-4,40757316,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
54187-0,40757318,LOINC,loinc,Posakonasool Grad,Posaconazole [Susceptibility] by Minimum inhibitory concentration (MIC),54187-0,40757318,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
54188-8,40757319,LOINC,loinc,Posakonasool,Posaconazole [Susceptibility],54188-8,40757319,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
54220-9,40757351,LOINC,loinc,Immuunfenotüüp (voolutsütomeetria),Immune response markers [Interpretation] in Specimen Narrative,54220-9,40757351,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
54223-3,40757354,LOINC,loinc,Küpserakuliste lümfoproliferatiivsete haiguste uuring (voolutsütomeetria),Lymphoma - CLL screen markers [Interpretation] in Specimen Narrative,54223-3,40757354,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
54353-8,40757484,LOINC,loinc,Beeta-1-globuliinide fraktsioon uriinis,Beta 1 globulin [Mass/volume] in Urine by Electrophoresis,54353-8,40757484,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
54354-6,40757485,LOINC,loinc,Beeta-2-globuliinide fraktsioon uriinis,Beta 2 globulin [Mass/volume] in Urine by Electrophoresis,54354-6,40757485,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
54363-7,40757494,LOINC,loinc,Bilirubiin kapillaarses veres (POCT),Bilirubin.total [Moles/volume] in Blood,54363-7,40757494,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
54371-0,40757502,LOINC,loinc,Kolesterool kõhuõõnevedelikus,Cholesterol [Moles/volume] in Peritoneal fluid,54371-0,40757502,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
54375-1,40757506,LOINC,loinc,Kreatiniin pleuravedelikus,Creatinine [Moles/volume] in Pleural fluid,54375-1,40757506,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
543-9,3005702,LOINC,loinc,Mükobakterite külv,Mycobacterium sp identified in Specimen by Organism specific culture,543-9,3005702,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
54410-6,40757541,LOINC,loinc,Otsene antiglobuliintest (tüpiseerimine C3-spetsiifilise reagendiga),Direct antiglobulin test.complement C3 specific reagent [Presence] on Red Blood Cells,54410-6,40757541,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
54435-3,40757566,LOINC,loinc,Aspergillus fumigatus vastaste antikehade tiiter seerumis/plasmas,Aspergillus fumigatus Ab [Titer] in Serum,54435-3,40757566,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
54447-8,40757578,LOINC,loinc,FLT3 geeni sisemiste tandemduplikatsioonide DNA luuüdis,FLT3 gene targeted mutation analysis in Bone marrow by Molecular genetics method,54447-8,40757578,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
54448-6,40757579,LOINC,loinc,NPM1 geeni mutatsioonid (sekveneerimine),NPM1 gene mutations found [Identifier] in Blood or Tissue by Molecular genetics method Nominal,54448-6,40757579,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
54462-7,40757593,LOINC,loinc,Hüdroksüoktanoüülkarnitiin vereplekist,Malonylcarnitine (C3-DC) [Moles/volume] in DBS,54462-7,40757593,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
547-0,3024740,LOINC,loinc,Beetahemolüütilise streptokoki külv,Streptococcus.beta-hemolytic [Presence] in Specimen by Organism specific culture,547-0,3024740,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
